formula,T(K),S(muV/K),¦Ò(S/cm),TC(W/mK),PF,ZT,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
FeNb0.86Hf0.14Sb,500,124.5,366667.0,5.763,0.005683,0.493122,Fe1 Nb0.86 Hf0.14 Sb1,26.0,72.0,46.0,40.78,9.853333333333333,26.0,45.0,85.0,40.0,62.24,15.173333333333334,55.0,55.845,178.49,122.64500000000001,94.16436226666667,26.26748467733334,55.845,903.78,2750.0,1846.22,1810.2066666666667,604.2844444444445,903.78,4.0,15.0,11.0,9.286666666666667,3.8088888888888888,8.0,4.0,6.0,2.0,4.713333333333334,0.47555555555555545,4.0,132.0,175.0,43.0,145.51333333333332,13.351111111111107,132.0,1.3,2.05,0.7499999999999998,1.8126666666666669,0.16977777777777767,1.83,1.0,2.0,1.0,1.7133333333333332,0.4089777777777779,2.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,2.0,10.0,8.0,6.573333333333333,2.2844444444444445,6.0,0.0,14.0,14.0,0.6533333333333334,1.245688888888889,0.0,5.0,18.0,13.0,9.94,4.1255999999999995,8.0,0.0,1.0,1.0,0.2866666666666667,0.40897777777777783,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,8.0,8.0,3.426666666666667,2.2844444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,4.713333333333334,1.6177777777777778,3.0,10.73,31.56,20.83,20.344266666666666,7.650357333333332,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7035542666666667,0.9380723555555557,0.0,166.0,229.0,63.0,206.36666666666667,28.06533333333333,166.0
FeNb0.86Zr0.14Sb,400,117.96,354264.0,9.644,0.004929,0.204456,Fe1 Nb0.86 Zr0.14 Sb1,26.0,51.0,25.0,39.28666666666667,8.857777777777777,26.0,44.0,85.0,41.0,62.19333333333333,15.204444444444443,55.0,55.845,121.76,65.915,90.09194893333334,22.831299288888886,55.845,903.78,2750.0,1846.22,1792.5666666666666,592.5244444444445,903.78,4.0,15.0,11.0,9.286666666666667,3.8088888888888888,8.0,4.0,5.0,1.0,4.666666666666667,0.44444444444444436,4.0,132.0,175.0,43.0,145.51333333333332,13.351111111111107,132.0,1.33,2.05,0.7199999999999998,1.8140666666666665,0.16791111111111112,1.83,1.0,2.0,1.0,1.7133333333333332,0.4089777777777779,2.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,2.0,10.0,8.0,6.573333333333333,2.2844444444444445,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,11.0,9.286666666666667,3.8088888888888888,8.0,0.0,1.0,1.0,0.2866666666666667,0.40897777777777783,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,8.0,8.0,3.426666666666667,2.2844444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,4.713333333333334,1.6177777777777778,3.0,10.73,31.56,20.83,20.3907,7.707934666666667,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7035542666666667,0.9380723555555557,0.0,166.0,229.0,63.0,206.36666666666667,28.06533333333333,166.0
FeNb0.9Hf0.1Sb,400,130.1,434900.0,7.862,0.007361,0.38,Fe1 Nb0.9 Hf0.1 Sb1,26.0,72.0,46.0,40.36666666666667,9.577777777777778,26.0,45.0,85.0,40.0,62.26666666666667,15.155555555555557,55.0,55.845,178.49,122.64500000000001,93.02324733333332,24.85561862222222,55.845,903.78,2750.0,1846.22,1813.46,608.0933333333334,903.78,4.0,15.0,11.0,9.299999999999999,3.7999999999999994,8.0,4.0,6.0,2.0,4.7,0.46666666666666656,4.0,132.0,175.0,43.0,145.36666666666667,13.155555555555559,132.0,1.3,2.05,0.7499999999999998,1.8166666666666667,0.1644444444444444,1.83,1.0,2.0,1.0,1.7,0.4200000000000001,2.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,2.0,10.0,8.0,6.599999999999999,2.266666666666666,6.0,0.0,14.0,14.0,0.46666666666666673,0.9022222222222224,0.0,5.0,18.0,13.0,9.766666666666667,4.0377777777777775,8.0,0.0,1.0,1.0,0.3,0.42,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,8.0,8.0,3.4000000000000004,2.2666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,4.7,1.6000000000000003,3.0,10.73,31.56,20.83,20.290666666666667,7.640177777777777,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7035542666666667,0.9380723555555556,0.0,166.0,229.0,63.0,206.83333333333334,28.077777777777772,166.0
Cu2Sn0.8Zn0.2S3,400,61.0,116712.0,2.258,0.000434,0.081356,Cu2 Sn0.8 Zn0.2 S3,16.0,50.0,34.0,25.333333333333332,9.333333333333334,16.0,64.0,88.0,24.0,78.3,10.153333333333334,88.0,32.065,118.71,86.645,55.221833333333336,23.156833333333335,32.065,388.36,1357.77,969.41,737.2033333333333,413.71111111111105,388.36,11.0,16.0,5.0,13.933333333333332,2.0844444444444448,16.0,3.0,5.0,2.0,3.6333333333333333,0.6333333333333333,3.0,105.0,139.0,34.0,119.09999999999998,14.1,105.0,1.65,2.58,0.9300000000000002,2.239666666666667,0.34033333333333343,2.58,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.2666666666666666,1.7333333333333332,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,8.933333333333334,2.9333333333333336,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,4.0,4.0,1.5333333333333332,1.1244444444444446,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.8666666666666665,0.7022222222222223,2.0,11.07,33.285,22.214999999999996,21.486770833333335,7.44629861111111,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,135.26666666666665,65.26666666666667,70.0
Cu2Sn0.95Zn0.05S3,700,196.0,10000.0,0.492,0.000384,0.564528,Cu2 Sn0.95 Zn0.05 S3,16.0,50.0,34.0,25.833333333333332,9.833333333333334,16.0,64.0,88.0,24.0,78.575,9.876249999999999,88.0,32.065,118.71,86.645,56.55508333333333,24.490083333333335,32.065,388.36,1357.77,969.41,732.5133333333333,416.8377777777778,388.36,11.0,16.0,5.0,13.983333333333334,2.021944444444444,16.0,3.0,5.0,2.0,3.658333333333333,0.6583333333333333,3.0,105.0,139.0,34.0,119.52499999999999,14.525,105.0,1.65,2.58,0.9300000000000002,2.2474166666666666,0.3325833333333334,2.58,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.316666666666667,1.6833333333333333,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,8.983333333333333,2.983333333333333,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,4.0,4.0,1.6333333333333335,1.116111111111111,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.9666666666666668,0.6772222222222221,2.0,11.07,33.285,22.214999999999996,21.96989583333333,7.400095486111112,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,133.9416666666667,63.94166666666666,70.0
Cu2SnS3,700,411.0,276.0,0.792,4.7e-05,0.04256,Cu2 Sn1 S3,16.0,50.0,34.0,26.0,10.0,16.0,64.0,88.0,24.0,78.66666666666667,9.777777777777777,88.0,32.065,118.71,86.645,56.99949999999999,24.9345,32.065,388.36,1357.77,969.41,730.9499999999999,417.87999999999994,388.36,11.0,16.0,5.0,14.0,2.0,16.0,3.0,5.0,2.0,3.6666666666666665,0.6666666666666666,3.0,105.0,139.0,34.0,119.66666666666667,14.666666666666666,105.0,1.9,2.58,0.6800000000000002,2.25,0.33000000000000007,2.58,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.3333333333333335,1.6666666666666667,4.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,9.0,3.0,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,4.0,4.0,1.6666666666666667,1.111111111111111,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,0.6666666666666666,2.0,11.07,33.285,22.214999999999996,22.130937499999998,7.373958333333333,25.786875,0.0,2.202,2.202,1.101,1.101,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,133.5,63.5,70.0
Eu(Zn0.5Cd0.5)2Sb2,300,172.5,31480.0,1.595,0.000937,0.176187,Eu1 Zn1 Cd1 Sb2,30.0,63.0,33.0,48.6,7.68,51.0,25.0,85.0,60.0,66.8,16.720000000000002,85.0,65.38,151.964,86.584,114.655,20.6076,121.76,594.22,1095.0,500.78,837.8919999999998,155.55360000000002,903.78,3.0,15.0,12.0,11.4,3.3599999999999994,15.0,4.0,6.0,2.0,5.0,0.4,5.0,122.0,198.0,76.0,148.4,19.840000000000003,139.0,1.185,2.05,0.8649999999999998,1.725,0.25999999999999995,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,10.0,10.0,8.0,3.2,10.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,9.0,15.0,6.0,12.6,1.92,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,7.0,7.0,2.6,2.0799999999999996,3.0,13.96,36.46,22.5,26.607,7.9036,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,189.8,19.04,166.0
Eu(Zn0.5Cd0.5)2Sb2,400,204.0,26235.0,1.3,0.001092,0.335937,Eu1 Zn1 Cd1 Sb2,30.0,63.0,33.0,48.6,7.68,51.0,25.0,85.0,60.0,66.8,16.720000000000002,85.0,65.38,151.964,86.584,114.655,20.6076,121.76,594.22,1095.0,500.78,837.8919999999998,155.55360000000002,903.78,3.0,15.0,12.0,11.4,3.3599999999999994,15.0,4.0,6.0,2.0,5.0,0.4,5.0,122.0,198.0,76.0,148.4,19.840000000000003,139.0,1.185,2.05,0.8649999999999998,1.725,0.25999999999999995,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,10.0,10.0,8.0,3.2,10.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,9.0,15.0,6.0,12.6,1.92,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,7.0,7.0,2.6,2.0799999999999996,3.0,13.96,36.46,22.5,26.607,7.9036,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,189.8,19.04,166.0
Eu(Zn0.5Cd0.5)2Sb2,600,244.0,19676.0,1.0,0.001171,0.702858,Eu1 Zn1 Cd1 Sb2,30.0,63.0,33.0,48.6,7.68,51.0,25.0,85.0,60.0,66.8,16.720000000000002,85.0,65.38,151.964,86.584,114.655,20.6076,121.76,594.22,1095.0,500.78,837.8919999999998,155.55360000000002,903.78,3.0,15.0,12.0,11.4,3.3599999999999994,15.0,4.0,6.0,2.0,5.0,0.4,5.0,122.0,198.0,76.0,148.4,19.840000000000003,139.0,1.185,2.05,0.8649999999999998,1.725,0.25999999999999995,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,10.0,10.0,8.0,3.2,10.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,9.0,15.0,6.0,12.6,1.92,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,7.0,7.0,2.6,2.0799999999999996,3.0,13.96,36.46,22.5,26.607,7.9036,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,189.8,19.04,166.0
EuCd2Sb2,400,267.0,9260.0,1.08,0.00066,0.244495,Eu1 Cd2 Sb2,48.0,63.0,15.0,52.2,4.320000000000002,48.0,25.0,85.0,60.0,67.0,16.8,70.0,112.411,151.964,39.553,124.06120000000001,11.161120000000006,112.411,594.22,1095.0,500.78,818.2,179.18399999999997,594.22,3.0,15.0,12.0,11.4,3.3599999999999994,12.0,5.0,6.0,1.0,5.2,0.3200000000000001,5.0,139.0,198.0,59.0,152.8,18.080000000000005,139.0,1.185,2.05,0.8649999999999998,1.7329999999999999,0.25359999999999994,1.69,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,10.0,10.0,8.0,3.2,10.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,9.0,15.0,6.0,12.6,1.92,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,7.0,7.0,2.6,2.0800000000000005,0.0,19.495,36.46,16.965,27.714,6.5752,19.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,189.8,19.04,166.0
(PbTe)0.05(Ag2Te)0.95,600,-175.2,20700.0,0.441,0.000635,0.867,Pb0.05 Te1 Ag1.9,47.0,82.0,35.0,49.28813559322034,2.9474288997414533,47.0,65.0,90.0,25.0,73.7457627118644,11.265728239011775,65.0,107.8682,207.2,99.33179999999999,116.24053559322033,10.784703476012634,107.8682,600.61,1234.93,634.32,1050.5279661016948,237.53482332663035,1234.93,11.0,16.0,5.0,12.745762711864405,2.2487790864694044,11.0,5.0,6.0,1.0,5.016949152542373,0.033323757540936465,5.0,138.0,146.0,8.0,142.64406779661016,3.1485205400746947,145.0,1.93,2.33,0.40000000000000013,1.9944067796610168,0.08296466532605573,1.93,1.0,2.0,1.0,1.3559322033898304,0.4584889399597816,1.0,0.0,4.0,4.0,1.3898305084745761,1.7902901465096235,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,0.23728813559322035,0.46653260557311116,0.0,11.0,28.0,17.0,12.983050847457624,2.5544383797759256,11.0,0.0,1.0,1.0,0.6440677966101694,0.45848893995978174,1.0,0.0,4.0,4.0,0.7457627118644068,0.9606434932490662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.3898305084745761,0.5021545532892846,1.0,16.33,34.7633333333,18.4333333333,22.778248587559315,8.306218519567937,16.33,0.0,0.464,0.464,0.15728813559322033,0.20794024705544384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,200.25423728813558,32.714737144498706,225.0
(PbTe)0.1(Ag2Te)0.9,600,-181.55,19670.0,0.515,0.000648,0.755777,Pb0.1 Te1 Ag1.8,47.0,82.0,35.0,49.93103448275862,3.638525564803805,47.0,65.0,90.0,25.0,74.17241379310343,11.386444708680138,65.0,107.8682,207.2,99.33179999999999,118.09750344827584,12.698445659928648,107.8682,600.61,1234.93,634.32,1036.4120689655172,246.4360523186683,1234.93,11.0,16.0,5.0,12.827586206896552,2.2687277051129606,11.0,5.0,6.0,1.0,5.034482758620689,0.06658739595719285,5.0,138.0,146.0,8.0,142.6206896551724,3.1866825208085614,145.0,1.93,2.33,0.40000000000000013,2.002413793103448,0.08989298454221166,1.93,1.0,2.0,1.0,1.379310344827586,0.47086801426872765,1.0,0.0,4.0,4.0,1.4482758620689653,1.797859690844233,0.0,10.0,10.0,0.0,9.999999999999998,1.7763568394002505e-15,10.0,0.0,14.0,14.0,0.48275862068965514,0.9322235434007133,0.0,11.0,28.0,17.0,13.310344827586206,2.868014268727705,11.0,0.0,1.0,1.0,0.6206896551724137,0.47086801426872765,1.0,0.0,4.0,4.0,0.8275862068965516,1.027348394768133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.4482758620689653,0.5564803804994054,1.0,16.33,34.7633333333,18.4333333333,23.092528735620686,8.39486325801189,16.33,0.0,0.464,0.464,0.15999999999999998,0.2096551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,199.82758620689654,32.984542211652794,225.0
(PbTe)0.15(Ag2Te)0.85,600,-191.2,17800.0,0.493,0.000651,0.791954,Pb0.15 Te1 Ag1.7,47.0,82.0,35.0,50.59649122807018,4.2905509387503855,47.0,65.0,90.0,25.0,74.61403508771932,11.469375192366888,65.0,107.8682,207.2,99.33179999999999,120.01962807017544,14.496440504770698,107.8682,600.61,1234.93,634.32,1021.8008771929825,254.2593044013543,1234.93,11.0,16.0,5.0,12.912280701754387,2.281317328408742,11.0,5.0,6.0,1.0,5.052631578947369,0.09972299168975125,5.0,138.0,146.0,8.0,142.5964912280702,3.225607879347487,145.0,1.93,2.33,0.40000000000000013,2.010701754385965,0.09627577716220381,1.93,1.0,2.0,1.0,1.4035087719298247,0.48137888581101884,1.0,0.0,4.0,4.0,1.5087719298245614,1.7999384425977223,0.0,10.0,10.0,0.0,10.000000000000002,1.7763568394002505e-15,10.0,0.0,14.0,14.0,0.736842105263158,1.39612188365651,0.0,11.0,28.0,17.0,13.649122807017545,3.160357032933211,11.0,0.0,1.0,1.0,0.5964912280701755,0.4813788858110188,1.0,0.0,4.0,4.0,0.9122807017543861,1.0883348722683903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.5087719298245614,0.6069559864573716,1.0,16.33,34.7633333333,18.4333333333,23.417836257298244,8.455664306952293,16.33,0.0,0.464,0.464,0.16280701754385968,0.21136349646044938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,199.3859649122807,33.25330871037242,225.0
Ag2Te,500,-117.74,51066.0,0.576,0.000708,0.614188,Ag2 Te1,47.0,52.0,5.0,48.666666666666664,2.2222222222222214,47.0,65.0,90.0,25.0,73.33333333333333,11.111111111111109,65.0,107.8682,127.6,19.731799999999993,114.44546666666668,8.769688888888888,107.8682,722.66,1234.93,512.2700000000001,1064.1733333333334,227.67555555555558,1234.93,11.0,16.0,5.0,12.666666666666666,2.222222222222222,11.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,145.0,7.0,142.66666666666666,3.1111111111111143,145.0,1.93,2.1,0.17000000000000015,1.9866666666666666,0.0755555555555556,1.93,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,12.666666666666666,2.222222222222222,11.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,16.33,34.7633333333,18.4333333333,22.47444444443333,8.192592592577777,16.33,0.0,0.464,0.464,0.15466666666666667,0.20622222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,225.0,73.0,200.66666666666666,32.44444444444445,225.0
BiCuSeO,800,307.0,4575.0,0.48,0.000431,0.7,Bi1 Cu1 Se1 O1,8.0,83.0,75.0,38.5,22.25,8.0,64.0,89.0,25.0,81.5,8.75,64.0,15.9994,208.9804,192.981,91.87145,58.554475000000004,15.9994,54.8,1357.77,1302.97,612.7425000000001,372.5137500000001,54.8,11.0,16.0,5.0,14.5,1.75,11.0,2.0,6.0,4.0,4.0,1.0,2.0,66.0,148.0,82.0,116.5,25.25,66.0,1.9,3.44,1.54,2.4775,0.5175,1.9,1.0,2.0,1.0,1.75,0.375,1.0,0.0,4.0,4.0,2.75,1.375,0.0,0.0,10.0,10.0,7.5,3.75,0.0,0.0,14.0,14.0,3.5,5.25,0.0,6.0,29.0,23.0,15.5,7.0,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,3.0,3.0,1.75,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.5,1.0,9.105,32.95,23.845000000000002,19.76125,9.673750000000002,9.105,0.0,0.799,0.799,0.19975,0.29962500000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,65.75,79.625,12.0
Hf0.7Ti0.3CoSb0.8Sn0.2,600,206.3,48900.0,2.83,0.00206,0.441237,Hf0.7 Ti0.3 Co1 Sb0.8 Sn0.2,22.0,72.0,50.0,44.93333333333334,16.54222222222222,27.0,43.0,85.0,42.0,62.13333333333333,14.577777777777776,58.0,47.867,178.49,130.62300000000002,106.46209833333334,43.404955222222235,58.933195,505.08,2506.0,2000.92,1642.8466666666666,545.8711111111112,1768.0,4.0,15.0,11.0,9.266666666666667,3.6888888888888896,9.0,4.0,6.0,2.0,4.8,0.6933333333333334,4.0,126.0,175.0,49.0,145.16666666666666,16.888888888888886,126.0,1.3,2.05,0.7499999999999998,1.7613333333333332,0.2595555555555555,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.9333333333333335,1.2444444444444447,0.0,2.0,10.0,8.0,6.333333333333333,2.888888888888889,7.0,0.0,14.0,14.0,3.266666666666666,5.008888888888889,0.0,4.0,18.0,14.0,12.533333333333331,4.062222222222222,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0666666666666667,1.4222222222222223,0.0,0.0,8.0,8.0,3.6666666666666665,2.8888888888888893,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,4.733333333333333,2.1777777777777776,3.0,10.245,33.285,23.04,20.899,7.944466666666667,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.51615932,0.68820792,1.5484712,141.0,194.0,53.0,183.0,14.666666666666666,194.0
